0x7dac1949b39a12836bbca46dbf43519661d9df64,0.0020
0x9987391ac6e6e3a8eb095d3ec098d1a3c5e70cdd,0.0020
0x139a23e680525053ddb673684d6a9ab2ae3db069,0.0016
0x4bab88dd4f0f9587df6540231d1894509b086054,0.0013
0x84e17ea60f43405cc591bc44846458a5187fcdca,0.0011
0xd8a23fe34efcb232a8ae40d51d77e63f95fc68cb,0.0013
0x48135f7b80556787a4ee08c1ece0ff131248d3ee,0.0019
0x67f17bce2abf3ac5bae17a244eeca3badc1140bb,0.0012
0x4c31fde93d332969aaa15a1f8af7d11abd18baba,0.0013
0x3564ca8ad60c6c7d49a05b276ba85583e376e80e,0.0014
0x9236e2b8cf1e9de73de815f4580a737f9b847c94,0.0016
0x59f86c7b020a4faaa8bec459c4b37ac3eedbb32d,0.0016
0xbb377225a155e4b8c9ceebc70ef7df57720ea6f7,0.0020
0xdcb69a34aae4ea2fb3be36225adca9f6e5aab9c2,0.0012
0xd534b8a571c25af5bf092817aa88c73fa01be9f2,0.0017
0x0e408732b5aaf1cc5f74cf96cd0ceb69b9a88e90,0.0019
0x124dfca3a9dbe75fe008aa85608348b3541d8758,0.0018
0xe013abb93df3e8f7ecc293dcce9cb025e1fab643,0.0016
0x1b5efed8e68c0616b4cc74f5901af9c38ddb0c68,0.0016
0xcae55a3a72ae39ca2fb69b82c9fe2580bd1d784a,0.0013
0xff64ca42251a119db9ee852a6e94a679fea5c920,0.0012
0xfbf8d3d510599a8401c94a72cc974470bafc8b4b,0.0016
0xccb612c1b7dda0d5ad7b6d93a9646336e02b7802,0.0013
0x1d256445c65b6e6440937596546fd19f69e39926,0.0016
0x775a270ef33ead966e4b3102ac10f580e0907c76,0.0019
0xec73c1895894eecb2949c59d030ad6da5b7ec465,0.0010
0xe64bb1a6b955a9314cfa7fd40076476e2f50878d,0.0013
0xd54939fd2dc1e01690832d878ece48fa1e1582d2,0.0020
0xaa0ab16f46ad26f6a0b2e397375961e2ac544dc8,0.0016
0x465fec3244f919abee7b2cb5609a8c8dd2e5706e,0.0012
0x0a9ed477fde6d60191024325672b1e5601b24f55,0.0015
0x3f55abd2b07d2e190785675fc61649d1accb286e,0.0010
0x34cdcb90c8bb185d2d0d469b41316167cbf07bcd,0.0011
0xf06b1cd7b0e8ddb946265cd58a60f32c03ac24c0,0.0014
0x0d1fb9eb0114f9d56446993209b5075cf4ee3a7b,0.0019
0xd0a6fbe5a1fefbc562bb7d2388555b26ce10d904,0.0013
0x3d8b70d9e533e2c695c3adcdbdc444a71a9a5a92,0.0019
0x5842437583522d833a403dcb0906b1a1e883d1aa,0.0013
0xf2fb94cd3a6250d6c2f96b7291c9d5eb2e6c223f,0.0011
0x13bab078a324fcf8ab01ec655c2113b1f0ea8c21,0.0019
0x2113bb144d12f0e91e683daf967c602eba5d43b4,0.0017
0xa3c72258173fad72edd69ba51b03f62061a96243,0.0017
0x02b9f1399fdd08a2bbd51e302e40e2b090a07d0b,0.0018
0xe6154e786ccca03e23d317efa9339e64284a49e3,0.0013
0xd7ec12df8403805ec725b71ccc9c2c36e051fd5e,0.0019
0x2b40a2e28c6d595c425b419accd38b15890cee81,0.0019
0x8b43466fcc2611ee6a49577a9c742f3e354ff514,0.0013
0xb7576f1f42360fa3c0ed676cef7e9a68fa5a9d4c,0.0013
0x82926a8d028df3ac6b9eecb5a6b934d38a19c97c,0.0011
0x20905bd711c9a61faceadb731308382f644f0aff,0.0017
0xdd9d0c73eea4db68f157393a0c44a3894354a9af,0.0011
0x1f730f26900603f8916dccb5390c1d1874f2ea98,0.0011
0x575dc6c0f634fff0a11badf26fa0aca32cdfeb81,0.0014
0x6681b56b49888aa26a30ee0949d25408dfece418,0.0017
0x8f7cbc9b7c671833cfe63aaf7c4f277014f6434c,0.0019
0xde464c9934fd447e9eee2f48e033b1128b770b2f,0.0011
0xb57825f908f8c0421f2c6e6947d723294ed981c9,0.0012
0x9f58427d0e170a770446b2d9ecdf5851bbfba349,0.0017
0xd535e00cbe0730c680d5f340d3b7fa439476c7b4,0.0016
0x4510001329b606055d9b990842dde732c6974e6e,0.0011
0xa77869408f82c4c8b31cb0d21357c3cd1fa0eb63,0.0012
0x627429a5ce81810e50614093114127c9e7021ee6,0.0015
0x9d5a3abd9f46e56842c617409566b023fd35e7f6,0.0014
0xa6b595ca64bc730477453b519254c0a6990ffe4e,0.0013
0xb3e44c5d3ec0de9468fc3e09e2018d0d0ccb7699,0.0013
0xc31f6e0fb29eef3044c0afd91fd69e635cc9167b,0.0014
0x29ab509135193d2335b467e51325221bc0c96e61,0.0019
0x9bb39236df03525df6577414e06e44a47e758fc8,0.0013
0x51dd9a2474d0b7ff8c4e4c45e1ff13f58bb71ed1,0.0016
0xa549688291984d845a38cefad66838beeb3a8a31,0.0019
0xc1fdec7701c12c560c11db78d25d46eb27410d72,0.0019
0xf9508f896550d21abedea31dfff9965f5f28d7c5,0.0016
0xfbbd1658dd362518a38f2ce951716acd98745a7f,0.0018
0x5a7d964f0e9f637983a194350958a3322812d147,0.0016
0x6b1d7a15f0793373cf4be95d46b41e630caa50b6,0.0014
0x3b5a59bb632b4fa44f8cb74cfc946bf36018ff81,0.0018
0xe2638dbeb2b7bb6e0de6bb9be78b5b5ad345ea5d,0.0017
0xacc5b8e0ca6fc04e9b6e060181a4dc000cdf28a8,0.0017
0x43886c76283ec2c2478d07450b838569a7490ca3,0.0016
0x08081d108ebcc6eb46ea218e2ac71a4dccb5cea6,0.0020
0xc5bdec145fcdfa92a9e92310d23d8dd6ada92d9a,0.0018
0xc9ae594f95eca58f85b4e89addf11c90e1397ee1,0.0018
0xef2f1f792dacb3fe9fec06dd22badc4dbe77ca15,0.0018
0x2cdf801abea66b39d202f303afa0380e931e3cc3,0.0016
0xfd43dc60260811bdd14be547cd9f6f874f655858,0.0015
0x411e28dd55ee4f0bd9105e2969e89cfc9305eaf0,0.0010
0x3bc675d29018c24c8654bb982bd91d688c74b828,0.0014
0x195d88ff2d79df5c87b6fecf96a1d5bf6d9a4218,0.0016
0x863c380593d21eed49c6f1ce796f96d2051e69a1,0.0012
0x942e99260ca9bb745e9815e933b70ec80548c0cb,0.0012
0x013572d9b7ca7dac981449ee9a22bfb704b0e55a,0.0018
0xb8d576f6488ac958cc01d21ce776637da09c36d8,0.0020
0xfc9f88ba6da8782c2673ac65022423377897c822,0.0018
0x7cb40a761efe76e9d343fc9bddfdf55260fc5aa5,0.0016
0x44af3573cdb09b4bab7b37b9fc8903fe9aac2582,0.0016
0x49659aff10fb4272030113ea97c6d87e82d00eb8,0.0012
0xa84a323002d7340e72fe900b45feffb842abb873,0.0014
0x29e7b7264f7fb4e4ac9917652dbd18377e5a7265,0.0019
0x9b5c6ebc42b4b86344ea3c5d0c918243f5f43a1a,0.0014
0xc95ff6c5537afd29221c8b60c92607775ddfe5f0,0.0013
0x92665ebebd6caa6818a8ccbad5d428953ed28895,0.0012
0x37f7ca544953b8fb5f2e9df81dedb01d5e9c4e7a,0.0012
0xc36b4ac7e501ea9898a8cf6b41fc70c279e46c7e,0.0012
0x97684fadeafa259f43101c48d8fbdafe4607cfb2,0.0015
0x2703bae843c8a3ef3f642fe101342defbf72d1f0,0.0016
0x773e97601e568e6eff0c054c5944bc7727b87c26,0.0012
0xe71e99da7b9eb8befeb6314061e146f701addbb6,0.0011
0x94f51e29a1f55d4ee5a58a9582b4cb337173283d,0.0017
0xbd84bc1c76e3b99333025edb4434a2410240e284,0.0016
0x12caf267e4b3e40522f13bddb0510fcc99d5f333,0.0014
0xea511de6499f1759cd3a6446c065c39bbd74d0ba,0.0019
0x1f7848323c9675f4c706f1d16a12b6acd557f73f,0.0019
0x4fd2d7d3a0744a7397a5f3644e80c44277cf1599,0.0015
0xe8b382a4b3b32d0907734cedf5a326e622fd85e6,0.0012
0x78d67c0b412f2948189d56cd95c891ae261b652c,0.0017
0xb7c52a4230e9497b0051d8cace2178069437a426,0.0012
0x2b43958d5262cf15c7a0d34d28d8b42c129e928d,0.0012
0x348f94ec39a9afb33aab1d7227551b7da56f8859,0.0018
0x90c45afbd2800fe3adc29c8a561bcf237c32c3e2,0.0013
0xa7d4e3d3e9dbdb9e3a6de24ec3a999f15ccc65c0,0.0010
0x10dff25822962b4010e066279279111387a29c6a,0.0011
0xfffe5a51e0707035a2817271529e54391ef6c45e,0.0012
0xe550237a819b492c6326f33f121a365e677bfe56,0.0012
0xd204936767ee99bceade9846c97d0fc19e880b11,0.0015
0x1a38fafa91864da2aeed7e51f47beed83926aad7,0.0014
0xbc759c6097e03e0c1a96934d740ec77a54cd08fb,0.0014
0xe7062ebc2c8a2418d41e3d84be34fc385a9ce64f,0.0014
0x6365043948f235f0a78adcb44d1ee5a438b202e4,0.0018
0x4d35068c6dcbe5e3ad2574a9ce94f71db8b0f8c3,0.0012
0xb473110b84421f43b08fc80323a2f6da3e028e97,0.0014
0xccbb765699ead876d52580ff170a8498447f9901,0.0018
0x1c05ff23395bce39ef1cc8d5b098657fd3d34c3e,0.0014
0x340b9703ab4e3c5014b1c39468f94c9e6aa03cac,0.0011
0x98ac4675deffc658637f4c5708f6ba3c1a9167cf,0.0016
0xa736789f07a5c138cc579f529458f52eb14662c1,0.0015
0xee1fcd3c18143099a7ce0786b19eeada20eea057,0.0010
0x0a04f5704d814b757141c5f7cfc54acc1bfb9fd8,0.0017
0x30e0e89aef5ec070ad69e2c622da907bbea51726,0.0019
0xf70be1ea6dd50cd7e75fffefd2745289edc41365,0.0011
0x093a1c8ba115ec44ce6a5e383718bc4cc101f049,0.0011
0xef1254a954f467987c3ae2ac8d7cce71019b4891,0.0010
0x9c56ee8a8ffd12cf3e495fa7a315482f5c2ffe66,0.0010
0x210cbdab1f6111dd0ec5f223e4ca8565fd6fa750,0.0017
0xb58818e903163dcf2cfce0fe70ca898a0c6fd9b5,0.0015
0xfe33a3b8740503219dba301177703f161c7118d3,0.0017
0x9692be60602c4a3a3a2963bd6293f4a983d15845,0.0019
0x94ffc36498747ca2f10c58f35c48befdac7fdfe0,0.0020
0xe4dcea0715895ce1a5cf6b16e60bc6211a8cf1d5,0.0012
0x4a1e157aa91af1e9fe0b0dbed27fc24d088d311d,0.0014
0x98377488ae63fa9238625db367e7468dfa2e4334,0.0017
0x386267f08a630330c1637be12db39d9dd8b5b017,0.0016
0xcd71672098e60c65ac7fd376a158434b5dd5c936,0.0014
0x8a85f1f55631a534dc51ba24de19e158998ea627,0.0010
0x3380c44606a71b4a4fb545eb8053137265a1eea4,0.0015
0x9c9202b4f0c898c3020d3861171af405c9fd4b90,0.0015
0x9c8c03714e6aafe0f7c366477100e62d89c92b26,0.0019
0x572461125010da53ec3b40672162c1cc2597bce4,0.0016
0x048e8fedaab552ae477dc0ee06c4f3428dbdb477,0.0016
0x693ef74cf5bb451b70fd5f04b414eabe043a9857,0.0015
0x1b5ad369dc6f6956a57aa2aa753a8a79dcde10b8,0.0014
0xaac825603ce738078985bb5093b4731cb0d1b4de,0.0015
0x51dca6e5c83e64cc350bb634f72fc6477ca5a257,0.0015
0xaa4cb50e436454056d2165a5754ab3454376c3cf,0.0014
0xc8ff3da3b8084ecb587fa207f61db34026ddcabb,0.0012
0xfa458214da1b7a4be6496af5802fdb0c206b1065,0.0018
0x99db7228fc0c049f08cd4dfebb26ae94c20a3811,0.0019
0x001f5493e906fd96560b536143885a8f79f9c299,0.0017
0x5aca7a78d176413e2ec6238abf09157d46ff63f8,0.0010
0x2354b62511c19a1829446ace12fafedff4ba77c9,0.0019
0xf708f26a38a8226a1efd3da7a11d438540e90c00,0.0015
0x4bb475adeba01065f5cc6aae54fe7939fd1d6401,0.0019
0x2b3ad867443ba51ed0e129bbc0f44e9464125b9a,0.0015
0x2ad374290b2e2c2be0418562f7d73bf4899b2a85,0.0013
0x699b3f33ff9b00ce45166c58fc8e86bc06245568,0.0015
0x4e1dcd96730645a84144a7ee0f50613a39b30ac4,0.0018
0x5c4fb41a4a1973933ae2c90aa9d458ec414f9020,0.0016
0xd87eeb1bada9b214b9c351d8a772d92962ff9f5a,0.0011
0xd4af9ff6246e4a46255cddab14c6d1c25cd4c192,0.0013
0x276f2de173d8633672a1423cdaf6f08b74105f2e,0.0016
0xeca43032301e759da53c7d928b64dcaa8f35c09e,0.0018
0x79f64383c1ee5b4f42d041fc52bd9af478479445,0.0017
0xa4d06e85d7be816f3c2d8a32b10e1680f2374bc8,0.0011
0xf21ce857a2b665e0a1f32e0daba75e258ad528ac,0.0015
0x6bb252f1dd41323b32b027e74f2f46a7a29f46a3,0.0017
0x1556c72c5a226648caddd0b8c73bdd9ab9395ad3,0.0011
0x4b140d80da098c5a7858854ef423a19be9819130,0.0013
0x8d5b56f9121d309d025b37824f6f2cb629d6610c,0.0011
0xe38f1aeb9cab9501f65630e656d8b1ec567d17cd,0.0015
0xd382ef66ce815d972a2da5431ed3642106a9fc7d,0.0011
0x34e663f0b4bd16eda904814131252566e69b9cce,0.0019
0xb0ab08acfdee6fdc92d5aa84e55a5cd6c86fe92e,0.0018
0x3e207095a6fa01f7fd4ae491f71b444cc3ffb41e,0.0018
0x6424b9cae703e96701ddbc8fa733eeea05f9b05a,0.0011
0x0653c22b7e97b83c22ed998fb34f08d13cbcf08d,0.0017
0x2093840895e86e7e8af0043582a0bdacd98ec9d1,0.0018
0x20b4130fd7f5fc6f7cc375e85b5a1da21a73bb22,0.0012
0x47bc6293851f6c8801d99b9d6d3a5c3df5bf6a42,0.0017
0x918110966d7c65f8c83974084ad8640f169c5d09,0.0020
0xad7fd3e4cac226192713a4694fd5ca9ee4fb458b,0.0014
0x2f5fa59b5dd3caea85d8844a899f8c0718972a54,0.0016
0x92ddeaaa6894c49cb428a9beed27476653ea849b,0.0015
0x496445a372ca7542a4affa8b95594f9961a169c2,0.0013
0x7b651da693d3a55c09efdc01065394ba24824976,0.0019
0x0c77446718f21f9914d1296635279a44d73d625e,0.0012
0x213d34148958a5c098b9d416dd4d1f1c98ab1623,0.0015
0xb367f9b594f54bb4bebc3589a4d965c3c556fcad,0.0012
0x86f8b2507ee6ce494a950561e23c11345dd6df59,0.0015
0x18239e11805093c257f156cc0603c03b24c60b3f,0.0017
0xf1554804edeb88ebb65f562d052c065668df07b5,0.0019
0x99c961f5578735e50e0488c1ab00cfd847553872,0.0020
0x7a0731e4960ef91699cb54159a5ca1ec345bff82,0.0011
0x9370854db6ecc990df1e823ac014eedd8ed13035,0.0017
0x48afd6bd95af9cbfa2c345199a39188bfac1f2d6,0.0010
0xe6b5df6144c5c90cccb5ad104fd9846c93ef926f,0.0016
0x471e3739d01db8af0ce58f0ac8d305f19b44f13c,0.0012
0x336debe454d75e90b2d833f24fb6d9d3ccb6f085,0.0014
0x6ad360f2c031a3e5c12111c31eb1c237e35a1803,0.0018
0x58c7e3b36599a719a4635b59e6a90e8d77ae3bd9,0.0013
0x0afa76383e0535f7f1d8cde92acc140dd597a026,0.0016
0x70ac6ebe1a013a265c2ac85cd39db7c5ceba6c72,0.0015
0xd03b5aa215967afeefc829d3e959e05f616932c3,0.0011
0x5c748680a185401d61b531a6c962f4493f8baa80,0.0019
0x09f107f658ada3f904d0ba137dae263629d16f61,0.0018
0xcad9a1a4e5e8b38f38669147a938b33fc0372a75,0.0016
0xec45c6292a3f6e0eeb572a87523c208ff78c3270,0.0016
0xf41f4a475894725d99ebf08178e936d44f7fcd5e,0.0014
0x0f04e1c934a7a9fd7b58bdf1608d0ba146bc0514,0.0016
0x0af3c677115e5b93bc546a70c92565e90fb03677,0.0017
0xd184b937e85bbf02b744da22bdd3631955121331,0.0011
0xafb536d970034626eb00a7ce02ca0f9e9dc39227,0.0019
0xd728060486a769d575b0cb90d1238db59e5d4eab,0.0019
0x120d6f15e6713df15a3aa43384f2b9f833004d49,0.0016
0xec84ce78850fc71c2b014a9cb2ad5144f9062132,0.0015
0x5e9b21966869be3998cb01978e202485abf819de,0.0019
0xcb133b8ce67bde1473e1652260d1c56316658a1d,0.0012
0x7a9809d62138442f6eef07aa1be6ab02c11cd6c0,0.0017
0xb0241cca857e06ddb2c9a9978126bb9c811439aa,0.0011
0x795f9290be8c8c0123aa26d3f50fdef74b46fbaa,0.0019
0x182b3e1370607cfd30a0ae65ff46dd2369d0a711,0.0014
0x825b3ef1e0e53a6e5ece2bcab6ace0a858f5f357,0.0011
0x43739c8520ac699520eb0540cecb2a85e696b36e,0.0013
0xd5643e36426e1c4184f14568d947f5aad044a708,0.0016
0xc3f7d4ed6f17be2cec4338dea755fc9bae1c2587,0.0018
0xa51616d8da7e23a7f4b866ecbc53522c186643e4,0.0016
0x3e8c6be42792c60667df676f4d3dddcc9132ace2,0.0015
0x27204b543636169383d5e147203a7ddd3f460cee,0.0018
0x36cce036f315f149158cc114d67254a00a47c4c1,0.0011
0x6e15c65ac5f4a69b1765932006e861166391ed55,0.0016
0x65c926e4ee2ee08be998270f721f0375600cac82,0.0019
0xacfb026863630c95fe40b48d84cd5abf01ea11a5,0.0013
0xa38fbe1c0e6fb979363182429075fc9f350417ed,0.0017
0x8098d92255cf1190eb24c1edc8ef1fd80efaa41f,0.0015
0x17e0ced6888cb978c7168186d225859ac9daccc3,0.0018
0x42e81c297690bda619943cfd597175d667b629c8,0.0017
0x1fa213aae44ec97449b54a09c6a9f0e91a25c01b,0.0019
0x26fc79f8ac9edcffb1b90ec96de304b69e07acda,0.0019
0x6a6eab8a9504bf9773accd539018392dd737b038,0.0020
0xbc44e48bff264bb288aa6811fdaea626b4268e7d,0.0017
0x4cad511d5f4902f17256aad866d98c266b3f1f90,0.0014
0x0948162e4963b4da05ae844e51826d14fba12065,0.0016
0x501641ad551bccd417597a0c872eb4cff5ffa645,0.0016
0x1b875ddfc707e9ecc6630aa055cdced5b5f5d682,0.0012
0xf319ef18023dbcf857411f2581c4f4d594756b1d,0.0013
0x88478bcfd3b556c53edfb5eccc89d63e7322f5b7,0.0016
0xdc74e8018c845f46eba1d0c0cf6ff255b2e38aca,0.0019
0xc6cfd1724e6dfe4d89e36f9a80833ca59f5d1bed,0.0018
0xce27d06a8ad8a0016550940fc87370195bb5ed65,0.0017
0x326fc869876c39521eadf6d00d2047167ea21aae,0.0017
0x76b93bb616150a19b2757c658d3d7d5fd7c3d85c,0.0017
0x3a6e98f85c82f733e768463b4ca3b1018bfa1e79,0.0018
0x28a9c94fa29fbd222f6e2ab96f6735469663719d,0.0014
0xdee9efd123a51bc3a4ee28fd225861921c5a41e0,0.0013
0xc1bd489736cf4ce67fd4a9f7829d03b45ea8e67a,0.0013
0x3eba58604657c38e49d38bb33f0b2ea39982a3bd,0.0017
0x00ff574bc14ef87cba9f6978f2d6372a7003bc0b,0.0013
0x3716c25c3f5346a1095a0f72c40f2ba8ca68255d,0.0012
0x4b4df6b7450e8bbeec05ed9524a589dc233d01db,0.0017
0x8489b04927361731c9e85de42b556e72906a2053,0.0015
0x91f53da3fa4ed741e77f7f1db41336c11a4756e9,0.0019
0x6cebf8be6bd0b56c8a334acb055d96eb9f3627a6,0.0018
0xaf53730aa8312b9100f66999ec170646bf4b5d88,0.0017
0x4b4d2fd45cc96b7708f1ae92d391b98e8ebbb919,0.0019
0x160db7b2e03533f7df6d961bb0ba50a61a700da2,0.0010
0x9ae854516b4c9fb0a21a5da37d5822e6fe5c5eef,0.0013
0x2af75f53e31677448a3512afd01bd5962b2401e9,0.0014
0xe26135030e1a767b7620d5ec5e86f33416fd0fa8,0.0014
0x4029f558694192ff27f9f4cd455f94292931f09f,0.0017
0x827623944ae6bf3e263138a8eba8d5f3692404d1,0.0019
0x673634f80deb00df4b89993b52d8ff711fa99cd4,0.0013
0x0caaefa83ad0b78cbdcd413604337d846e33f183,0.0019
0x89a58de0d490984354d9eb40a5e592bb0b3cffc1,0.0015
0xe7b73fdfe860d410aba5e5ee16ebfa9993ed9d34,0.0018
0x7b554a92d7c0888c000400e8ffce0688231812ce,0.0016
0x940ceb1415265bbdb60afd9b3c21e2923a1693c1,0.0019
0xa9dc449c582ba16c0cf94ed6e0370a44bbb6a7aa,0.0013
0x4ed4a5150a34656abc8f21ba95f9168c15426487,0.0019
0xf705704e0bc6d6d5059794b0cf8f00eb31fcb98c,0.0018
0xc9e8f42919363b56377bf006e3ab1039691c346a,0.0013
0x00434d6cfa2af5321f98e4dd180468d0dcc61aed,0.0017
0x91c78bc16dc0fa8f123384b3ecd218d3f322bf81,0.0016
0x078dbcdc92e144615e64ab61167d9db2490be764,0.0014
0xfc6213d5714737fd5e59987a420ee7fa67c95a08,0.0017
0x9bebc3269d755127747b2d0db21f95f6d48494c2,0.0015
0x849c91d9d16ab3ae38b3b9cffcd25252d459e2aa,0.0020
0xde44530c8e05bf1ffef9c5fbe744352115fca06f,0.0015
0xe4b8b574bfba1f6f992afc442a4e8faaf1c61e04,0.0019
0x0a87816943f88ae1b31ee5710258fb0be14d8681,0.0017
0x65fed8bb8719a62991cdcf5dc688e93d1d6faf94,0.0017
0xf1d5755d94fb77fc7029f18f2d27943deb42438e,0.0015
0xf09a0f5bb0bce0d183fb2839b7d8ade0dd419bfb,0.0011
0xf550041be4c8f5f8d99566beecddf25bf11dce61,0.0013
0x7517a776644355eabf2268f7959447f9b022ecd8,0.0014
0xe132db133372b571bb94e9cd8e9bc5deb4d9b6d6,0.0016
0x67609494f08653e1755a2a7ab4125eae7cb05e3c,0.0019
0x889587cb765606dad304ad9a5e6f6eba90ba5e1c,0.0012
0x5fb6cd78e93c26734482484b9975defb8137b4bc,0.0013
0x52d159ee11b03c854301c0c04e8bc7ec8b188bfd,0.0020
0xa70bd4d0ab1fe49ac1f5f345b034e4372afaea6a,0.0014
0x6ed3f2a65a574eac4b8e0d283d2e21c298268718,0.0017
0x8ea366b62f9d9d05a302822ffd75b665b357ee2f,0.0018
0xc0d2f40552b1c3eee89aac3ecaf613cf1592a912,0.0014
